score,word_count,cell_count,has_verbish,has_nounish,phrase,word1,instance_id1,start1,end1,path1,word2,instance_id2,start2,end2,path2
8,2,5,True,True,is ten,is,156,C11,B12,C11 -> B12,ten,174,C12,C14,C12 -> B13 -> C14
8,2,5,True,True,is ten,is,156,C11,B12,C11 -> B12,ten,195,C13,A12,C13 -> B13 -> A12
8,2,5,True,True,is ten,is,156,C11,B12,C11 -> B12,ten,196,C13,C14,C13 -> B13 -> C14
8,2,5,True,True,is ten,is,156,C11,B12,C11 -> B12,ten,197,C13,C14,C13 -> D14 -> C14
8,2,5,True,True,is ten,is,156,C11,B12,C11 -> B12,ten,198,C13,E14,C13 -> D14 -> E14
3,2,4,True,False,is at,is,156,C11,B12,C11 -> B12,at,153,B11,A10,B11 -> A10
3,2,4,True,False,is an,is,156,C11,B12,C11 -> B12,an,154,B11,A12,B11 -> A12
3,2,4,True,False,is at,is,156,C11,B12,C11 -> B12,at,155,B11,C12,B11 -> C12
3,2,4,True,False,is to,is,156,C11,B12,C11 -> B12,to,172,C12,D12,C12 -> D12
3,2,4,True,False,is in,is,156,C11,B12,C11 -> B12,in,191,A13,A12,A13 -> A12
3,2,4,True,False,is it,is,156,C11,B12,C11 -> B12,it,193,A13,A14,A13 -> A14
3,2,4,True,False,is to,is,156,C11,B12,C11 -> B12,to,194,C13,D12,C13 -> D12
3,2,3,True,False,is a,is,156,C11,B12,C11 -> B12,a,152,B11,B11,B11
8,2,5,False,True,it ten,it,157,C11,C12,C11 -> C12,ten,195,C13,A12,C13 -> B13 -> A12
8,2,5,False,True,it ten,it,157,C11,C12,C11 -> C12,ten,196,C13,C14,C13 -> B13 -> C14
8,2,5,False,True,it ten,it,157,C11,C12,C11 -> C12,ten,197,C13,C14,C13 -> D14 -> C14
8,2,5,False,True,it ten,it,157,C11,C12,C11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14
3,2,4,False,False,it at,it,157,C11,C12,C11 -> C12,at,153,B11,A10,B11 -> A10
3,2,4,False,False,it an,it,157,C11,C12,C11 -> C12,an,154,B11,A12,B11 -> A12
3,2,4,False,False,it on,it,157,C11,C12,C11 -> C12,on,175,D12,E11,D12 -> E11
3,2,4,False,False,it or,it,157,C11,C12,C11 -> C12,or,176,D12,E13,D12 -> E13
3,2,4,False,False,it to,it,157,C11,C12,C11 -> C12,to,194,C13,D12,C13 -> D12
3,2,4,False,False,it it,it,157,C11,C12,C11 -> C12,it,200,D13,C13,D13 -> C13
3,2,4,False,False,it in,it,157,C11,C12,C11 -> C12,in,201,D13,C14,D13 -> C14
3,2,4,False,False,it in,it,157,C11,C12,C11 -> C12,in,202,D13,E14,D13 -> E14
3,2,3,False,False,it a,it,157,C11,C12,C11 -> C12,a,152,B11,B11,B11
7,2,5,True,False,in get,in,158,F11,E11,F11 -> E11,get,179,F12,F14,F12 -> G13 -> F14
5,2,3,False,False,in a,in,158,F11,E11,F11 -> E11,a,177,E12,E12,E12
3,2,4,False,False,in or,in,158,F11,E11,F11 -> E11,or,176,D12,E13,D12 -> E13
8,2,8,False,True,it ninety,it,159,G11,H10,G11 -> H10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13
8,2,8,False,True,it ninety,it,159,G11,H10,G11 -> H10,ninety,165,I11,G14,I11 -> I12 -> H12 -> G13 -> F14 -> G14
8,2,6,False,True,it nine,it,159,G11,H10,G11 -> H10,nine,163,I11,G13,I11 -> I12 -> H12 -> G13
8,2,6,False,True,it nine,it,159,G11,H10,G11 -> H10,nine,166,I11,H13,I11 -> I12 -> H12 -> H13
7,2,4,True,False,it go,it,159,G11,H10,G11 -> H10,go,131,I9,I10,I9 -> I10
3,2,4,False,False,it on,it,159,G11,H10,G11 -> H10,on,143,I10,I11,I10 -> I11
3,2,4,False,False,it to,it,159,G11,H10,G11 -> H10,to,162,H11,I10,H11 -> I10
8,2,9,False,True,it integer,it,160,G11,H11,G11 -> H11,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
8,2,8,False,True,it ninety,it,160,G11,H11,G11 -> H11,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13
8,2,8,False,True,it ninety,it,160,G11,H11,G11 -> H11,ninety,165,I11,G14,I11 -> I12 -> H12 -> G13 -> F14 -> G14
8,2,6,False,True,it nine,it,160,G11,H11,G11 -> H11,nine,163,I11,G13,I11 -> I12 -> H12 -> G13
8,2,6,False,True,it nine,it,160,G11,H11,G11 -> H11,nine,166,I11,H13,I11 -> I12 -> H12 -> H13
3,2,4,False,False,it to,it,160,G11,H11,G11 -> H11,to,142,H10,I10,H10 -> I10
3,2,4,False,False,it on,it,160,G11,H11,G11 -> H11,on,143,I10,I11,I10 -> I11
3,2,4,False,False,it in,it,160,G11,H11,G11 -> H11,in,181,I12,I11,I12 -> I11
3,2,4,False,False,it in,it,160,G11,H11,G11 -> H11,in,183,I12,H12,I12 -> H12
3,2,4,True,False,it is,it,160,G11,H11,G11 -> H11,is,184,I12,I13,I12 -> I13
8,2,9,False,True,in integer,in,161,G11,H12,G11 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
3,2,4,False,False,in to,in,161,G11,H12,G11 -> H12,to,162,H11,I10,H11 -> I10
3,2,4,False,False,in it,in,161,G11,H12,G11 -> H12,it,180,I12,H11,I12 -> H11
3,2,4,False,False,in in,in,161,G11,H12,G11 -> H12,in,181,I12,I11,I12 -> I11
3,2,4,True,False,in is,in,161,G11,H12,G11 -> H12,is,184,I12,I13,I12 -> I13
10,2,8,False,True,to ninety,to,162,H11,I10,H11 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13
10,2,8,False,True,to ninety,to,162,H11,I10,H11 -> I10,ninety,165,I11,G14,I11 -> I12 -> H12 -> G13 -> F14 -> G14
10,2,6,False,True,to nine,to,162,H11,I10,H11 -> I10,nine,163,I11,G13,I11 -> I12 -> H12 -> G13
10,2,6,False,True,to nine,to,162,H11,I10,H11 -> I10,nine,166,I11,H13,I11 -> I12 -> H12 -> H13
8,2,9,False,True,to integer,to,162,H11,I10,H11 -> I10,integer,169,J11,M12,J11 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
3,2,4,False,False,to it,to,162,H11,I10,H11 -> I10,it,130,H9,H10,H9 -> H10
3,2,4,False,False,to it,to,162,H11,I10,H11 -> I10,it,132,J9,J10,J9 -> J10
3,2,4,False,False,to it,to,162,H11,I10,H11 -> I10,it,167,J11,J10,J11 -> J10
3,2,4,False,False,to in,to,162,H11,I10,H11 -> I10,in,168,J11,I11,J11 -> I11
17,2,10,False,True,ninety nine,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,207,E14,B13,E14 -> D13 -> C14 -> B13
17,2,10,False,True,ninety nine,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14
8,2,8,False,True,ninety an,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,an,178,E12,E11,E12 -> E11
8,2,7,False,True,ninety a,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,a,177,E12,E12,E12
8,2,8,False,True,it ninety,it,167,J11,J10,J11 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13
8,2,8,False,True,it ninety,it,167,J11,J10,J11 -> J10,ninety,165,I11,G14,I11 -> I12 -> H12 -> G13 -> F14 -> G14
8,2,6,False,True,it nine,it,167,J11,J10,J11 -> J10,nine,163,I11,G13,I11 -> I12 -> H12 -> G13
8,2,6,False,True,it nine,it,167,J11,J10,J11 -> J10,nine,166,I11,H13,I11 -> I12 -> H12 -> H13
7,2,4,True,False,it go,it,167,J11,J10,J11 -> J10,go,131,I9,I10,I9 -> I10
3,2,4,False,False,it on,it,167,J11,J10,J11 -> J10,on,143,I10,I11,I10 -> I11
3,2,3,False,False,it a,it,167,J11,J10,J11 -> J10,a,170,K11,K11,K11
3,2,4,False,False,in to,in,168,J11,I11,J11 -> I11,to,142,H10,I10,H10 -> I10
3,2,4,False,False,in to,in,168,J11,I11,J11 -> I11,to,144,J10,I10,J10 -> I10
3,2,4,False,False,in to,in,168,J11,I11,J11 -> I11,to,162,H11,I10,H11 -> I10
3,2,4,False,False,in it,in,168,J11,I11,J11 -> I11,it,180,I12,H11,I12 -> H11
3,2,4,False,False,in in,in,168,J11,I11,J11 -> I11,in,183,I12,H12,I12 -> H12
3,2,4,True,False,in is,in,168,J11,I11,J11 -> I11,is,184,I12,I13,I12 -> I13
3,2,4,True,False,in is,in,168,J11,I11,J11 -> I11,is,187,J12,I13,J12 -> I13
8,2,9,False,True,integer by,integer,169,J11,M12,J11 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13
8,2,8,False,True,integer a,integer,169,J11,M12,J11 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13
11,2,8,False,True,a integer,a,170,K11,K11,K11,integer,169,J11,M12,J11 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
11,2,8,False,True,a integer,a,170,K11,K11,K11,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
7,2,4,True,False,a get,a,170,K11,K11,K11,get,145,L10,J10,L10 -> K10 -> J10
7,2,4,True,False,a get,a,170,K11,K11,K11,get,146,L10,M9,L10 -> M10 -> M9
7,2,4,True,False,a get,a,170,K11,K11,K11,get,147,L10,N10,L10 -> M10 -> N10
7,2,4,True,False,a get,a,170,K11,K11,K11,get,148,L10,N10,L10 -> M11 -> N10
7,2,4,True,False,a get,a,170,K11,K11,K11,get,149,L10,N12,L10 -> M11 -> N12
3,2,3,False,False,a to,a,170,K11,K11,K11,to,144,J10,I10,J10 -> I10
3,2,3,False,False,a it,a,170,K11,K11,K11,it,167,J11,J10,J11 -> J10
3,2,3,False,False,a in,a,170,K11,K11,K11,in,168,J11,I11,J11 -> I11
3,2,3,False,False,a in,a,170,K11,K11,K11,in,185,J12,I11,J12 -> I11
3,2,3,True,False,a is,a,170,K11,K11,K11,is,187,J12,I13,J12 -> I13
3,2,3,False,False,a or,a,170,K11,K11,K11,or,188,K12,K13,K12 -> K13
3,2,3,False,False,a by,a,170,K11,K11,K11,by,189,L12,M13,L12 -> M13
10,2,8,False,True,at ninety,at,171,K11,J10,K11 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13
10,2,8,False,True,at ninety,at,171,K11,J10,K11 -> J10,ninety,165,I11,G14,I11 -> I12 -> H12 -> G13 -> F14 -> G14
10,2,6,False,True,at nine,at,171,K11,J10,K11 -> J10,nine,163,I11,G13,I11 -> I12 -> H12 -> G13
10,2,6,False,True,at nine,at,171,K11,J10,K11 -> J10,nine,166,I11,H13,I11 -> I12 -> H12 -> H13
7,2,4,True,False,at go,at,171,K11,J10,K11 -> J10,go,131,I9,I10,I9 -> I10
3,2,4,False,False,at on,at,171,K11,J10,K11 -> J10,on,143,I10,I11,I10 -> I11
3,2,4,False,False,at in,at,171,K11,J10,K11 -> J10,in,168,J11,I11,J11 -> I11
10,2,5,False,True,to ten,to,172,C12,D12,C12 -> D12,ten,195,C13,A12,C13 -> B13 -> A12
10,2,5,False,True,to ten,to,172,C12,D12,C12 -> D12,ten,196,C13,C14,C13 -> B13 -> C14
10,2,5,False,True,to ten,to,172,C12,D12,C12 -> D12,ten,197,C13,C14,C13 -> D14 -> C14
10,2,5,False,True,to ten,to,172,C12,D12,C12 -> D12,ten,198,C13,E14,C13 -> D14 -> E14
5,2,4,False,False,to an,to,172,C12,D12,C12 -> D12,an,178,E12,E11,E12 -> E11
5,2,3,False,False,to a,to,172,C12,D12,C12 -> D12,a,177,E12,E12,E12
3,2,4,True,False,to is,to,172,C12,D12,C12 -> D12,is,156,C11,B12,C11 -> B12
3,2,4,False,False,to it,to,172,C12,D12,C12 -> D12,it,200,D13,C13,D13 -> C13
3,2,4,False,False,to in,to,172,C12,D12,C12 -> D12,in,201,D13,C14,D13 -> C14
3,2,4,False,False,to in,to,172,C12,D12,C12 -> D12,in,202,D13,E14,D13 -> E14
8,2,5,False,True,ten at,ten,173,C12,A12,C12 -> B13 -> A12,at,153,B11,A10,B11 -> A10
8,2,5,True,True,ten is,ten,173,C12,A12,C12 -> B13 -> A12,is,192,A13,B12,A13 -> B12
8,2,5,False,True,ten it,ten,173,C12,A12,C12 -> B13 -> A12,it,193,A13,A14,A13 -> A14
8,2,4,False,True,ten a,ten,173,C12,A12,C12 -> B13 -> A12,a,152,B11,B11,B11
17,2,6,False,True,ten ten,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14
8,2,5,False,True,ten to,ten,174,C12,C14,C12 -> B13 -> C14,to,194,C13,D12,C13 -> D12
8,2,5,False,True,ten it,ten,174,C12,C14,C12 -> B13 -> C14,it,200,D13,C13,D13 -> C13
8,2,5,False,True,ten in,ten,174,C12,C14,C12 -> B13 -> C14,in,202,D13,E14,D13 -> E14
7,2,5,True,False,on get,on,175,D12,E11,D12 -> E11,get,179,F12,F14,F12 -> G13 -> F14
5,2,3,False,False,on a,on,175,D12,E11,D12 -> E11,a,177,E12,E12,E12
8,2,6,False,True,or nine,or,176,D12,E13,D12 -> E13,nine,207,E14,B13,E14 -> D13 -> C14 -> B13
8,2,6,False,True,or nine,or,176,D12,E13,D12 -> E13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14
8,2,5,False,True,or ten,or,176,D12,E13,D12 -> E13,ten,209,F14,H12,F14 -> G13 -> H12
7,2,5,True,False,or get,or,176,D12,E13,D12 -> E13,get,179,F12,F14,F12 -> G13 -> F14
3,2,4,False,False,or an,or,176,D12,E13,D12 -> E13,an,178,E12,E11,E12 -> E11
3,2,4,False,False,or it,or,176,D12,E13,D12 -> E13,it,199,D13,C12,D13 -> C12
3,2,4,False,False,or it,or,176,D12,E13,D12 -> E13,it,200,D13,C13,D13 -> C13
3,2,4,False,False,or in,or,176,D12,E13,D12 -> E13,in,201,D13,C14,D13 -> C14
3,2,4,False,False,or in,or,176,D12,E13,D12 -> E13,in,202,D13,E14,D13 -> E14
3,2,3,False,False,or a,or,176,D12,E13,D12 -> E13,a,177,E12,E12,E12
7,2,4,True,False,a get,a,177,E12,E12,E12,get,179,F12,F14,F12 -> G13 -> F14
3,2,3,False,False,a in,a,177,E12,E12,E12,in,158,F11,E11,F11 -> E11
3,2,3,False,False,a on,a,177,E12,E12,E12,on,175,D12,E11,D12 -> E11
3,2,3,False,False,a or,a,177,E12,E12,E12,or,176,D12,E13,D12 -> E13
3,2,3,False,False,a it,a,177,E12,E12,E12,it,199,D13,C12,D13 -> C12
3,2,3,False,False,a it,a,177,E12,E12,E12,it,200,D13,C13,D13 -> C13
3,2,3,False,False,a in,a,177,E12,E12,E12,in,201,D13,C14,D13 -> C14
3,2,3,False,False,a in,a,177,E12,E12,E12,in,202,D13,E14,D13 -> E14
7,2,5,True,False,an get,an,178,E12,E11,E12 -> E11,get,179,F12,F14,F12 -> G13 -> F14
3,2,4,False,False,an or,an,178,E12,E11,E12 -> E11,or,176,D12,E13,D12 -> E13
16,2,7,True,True,get nine,get,179,F12,F14,F12 -> G13 -> F14,nine,207,E14,B13,E14 -> D13 -> C14 -> B13
16,2,7,True,True,get nine,get,179,F12,F14,F12 -> G13 -> F14,nine,208,E14,D14,E14 -> D13 -> C14 -> D14
3,2,4,False,False,it to,it,180,I12,H11,I12 -> H11,to,142,H10,I10,H10 -> I10
3,2,4,False,False,it on,it,180,I12,H11,I12 -> H11,on,143,I10,I11,I10 -> I11
3,2,4,False,False,it it,it,180,I12,H11,I12 -> H11,it,159,G11,H10,G11 -> H10
3,2,4,False,False,it in,it,180,I12,H11,I12 -> H11,in,161,G11,H12,G11 -> H12
3,2,4,False,False,in to,in,181,I12,I11,I12 -> I11,to,142,H10,I10,H10 -> I10
3,2,4,False,False,in to,in,181,I12,I11,I12 -> I11,to,144,J10,I10,J10 -> I10
3,2,4,False,False,in to,in,181,I12,I11,I12 -> I11,to,162,H11,I10,H11 -> I10
3,2,4,False,False,in it,in,181,I12,I11,I12 -> I11,it,167,J11,J10,J11 -> J10
3,2,4,True,False,in is,in,181,I12,I11,I12 -> I11,is,187,J12,I13,J12 -> I13
8,2,9,False,True,integer by,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13
8,2,8,False,True,integer a,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13
3,2,4,False,False,in it,in,183,I12,H12,I12 -> H12,it,159,G11,H10,G11 -> H10
3,2,4,False,False,in it,in,183,I12,H12,I12 -> H12,it,160,G11,H11,G11 -> H11
3,2,4,False,False,in to,in,183,I12,H12,I12 -> H12,to,162,H11,I10,H11 -> I10
8,2,9,True,True,is integer,is,184,I12,I13,I12 -> I13,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
8,2,5,True,True,is ten,is,184,I12,I13,I12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12
3,2,4,True,False,is in,is,184,I12,I13,I12 -> I13,in,185,J12,I11,J12 -> I11
3,2,4,False,False,in to,in,185,J12,I11,J12 -> I11,to,142,H10,I10,H10 -> I10
3,2,4,False,False,in to,in,185,J12,I11,J12 -> I11,to,144,J10,I10,J10 -> I10
3,2,4,False,False,in to,in,185,J12,I11,J12 -> I11,to,162,H11,I10,H11 -> I10
3,2,4,False,False,in it,in,185,J12,I11,J12 -> I11,it,167,J11,J10,J11 -> J10
3,2,4,False,False,in it,in,185,J12,I11,J12 -> I11,it,180,I12,H11,I12 -> H11
3,2,4,False,False,in in,in,185,J12,I11,J12 -> I11,in,183,I12,H12,I12 -> H12
3,2,4,True,False,in is,in,185,J12,I11,J12 -> I11,is,184,I12,I13,I12 -> I13
8,2,9,False,True,integer by,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13
8,2,8,False,True,integer a,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13
8,2,9,True,True,is integer,is,187,J12,I13,J12 -> I13,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
8,2,5,True,True,is ten,is,187,J12,I13,J12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12
3,2,4,True,False,is it,is,187,J12,I13,J12 -> I13,it,180,I12,H11,I12 -> H11
3,2,4,True,False,is in,is,187,J12,I13,J12 -> I13,in,181,I12,I11,I12 -> I11
3,2,4,True,False,is in,is,187,J12,I13,J12 -> I13,in,183,I12,H12,I12 -> H12
8,2,9,False,True,or integer,or,188,K12,K13,K12 -> K13,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
8,2,5,False,True,or six,or,188,K12,K13,K12 -> K13,six,211,L14,N14,L14 -> M14 -> N14
3,2,4,False,False,or in,or,188,K12,K13,K12 -> K13,in,185,J12,I11,J12 -> I11
3,2,4,True,False,or is,or,188,K12,K13,K12 -> K13,is,187,J12,I13,J12 -> I13
3,2,4,False,False,or by,or,188,K12,K13,K12 -> K13,by,189,L12,M13,L12 -> M13
3,2,3,False,False,or a,or,188,K12,K13,K12 -> K13,a,203,L13,L13,L13
10,2,5,False,True,by ten,by,189,L12,M13,L12 -> M13,ten,190,N12,N11,N12 -> M11 -> N11
10,2,5,False,True,by six,by,189,L12,M13,L12 -> M13,six,211,L14,N14,L14 -> M14 -> N14
5,2,3,False,False,by a,by,189,L12,M13,L12 -> M13,a,203,L13,L13,L13
3,2,4,True,False,by is,by,189,L12,M13,L12 -> M13,is,212,M14,L14,M14 -> L14
5,2,3,False,False,in a,in,191,A13,A12,A13 -> A12,a,152,B11,B11,B11
3,2,4,False,False,in at,in,191,A13,A12,A13 -> A12,at,153,B11,A10,B11 -> A10
3,2,4,False,False,in at,in,191,A13,A12,A13 -> A12,at,155,B11,C12,B11 -> C12
8,2,5,True,True,is ten,is,192,A13,B12,A13 -> B12,ten,173,C12,A12,C12 -> B13 -> A12
8,2,5,True,True,is ten,is,192,A13,B12,A13 -> B12,ten,174,C12,C14,C12 -> B13 -> C14
8,2,5,True,True,is ten,is,192,A13,B12,A13 -> B12,ten,195,C13,A12,C13 -> B13 -> A12
8,2,5,True,True,is ten,is,192,A13,B12,A13 -> B12,ten,196,C13,C14,C13 -> B13 -> C14
8,2,5,True,True,is ten,is,192,A13,B12,A13 -> B12,ten,197,C13,C14,C13 -> D14 -> C14
8,2,5,True,True,is ten,is,192,A13,B12,A13 -> B12,ten,198,C13,E14,C13 -> D14 -> E14
3,2,4,True,False,is at,is,192,A13,B12,A13 -> B12,at,153,B11,A10,B11 -> A10
3,2,4,True,False,is an,is,192,A13,B12,A13 -> B12,an,154,B11,A12,B11 -> A12
3,2,4,True,False,is at,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12
3,2,4,True,False,is it,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12
3,2,4,True,False,is to,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12
3,2,4,True,False,is to,is,192,A13,B12,A13 -> B12,to,194,C13,D12,C13 -> D12
3,2,3,True,False,is a,is,192,A13,B12,A13 -> B12,a,152,B11,B11,B11
10,2,5,False,True,to ten,to,194,C13,D12,C13 -> D12,ten,173,C12,A12,C12 -> B13 -> A12
10,2,5,False,True,to ten,to,194,C13,D12,C13 -> D12,ten,174,C12,C14,C12 -> B13 -> C14
5,2,4,False,False,to an,to,194,C13,D12,C13 -> D12,an,178,E12,E11,E12 -> E11
5,2,3,False,False,to a,to,194,C13,D12,C13 -> D12,a,177,E12,E12,E12
3,2,4,True,False,to is,to,194,C13,D12,C13 -> D12,is,156,C11,B12,C11 -> B12
3,2,4,False,False,to it,to,194,C13,D12,C13 -> D12,it,157,C11,C12,C11 -> C12
3,2,4,False,False,to it,to,194,C13,D12,C13 -> D12,it,199,D13,C12,D13 -> C12
3,2,4,False,False,to in,to,194,C13,D12,C13 -> D12,in,201,D13,C14,D13 -> C14
3,2,4,False,False,to in,to,194,C13,D12,C13 -> D12,in,202,D13,E14,D13 -> E14
8,2,5,False,True,ten at,ten,195,C13,A12,C13 -> B13 -> A12,at,153,B11,A10,B11 -> A10
8,2,5,False,True,ten at,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12
8,2,5,True,True,ten is,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12
8,2,5,False,True,ten it,ten,195,C13,A12,C13 -> B13 -> A12,it,193,A13,A14,A13 -> A14
8,2,4,False,True,ten a,ten,195,C13,A12,C13 -> B13 -> A12,a,152,B11,B11,B11
8,2,5,False,True,ten it,ten,196,C13,C14,C13 -> B13 -> C14,it,199,D13,C12,D13 -> C12
8,2,5,False,True,ten in,ten,196,C13,C14,C13 -> B13 -> C14,in,202,D13,E14,D13 -> E14
8,2,5,False,True,ten it,ten,197,C13,C14,C13 -> D14 -> C14,it,199,D13,C12,D13 -> C12
8,2,5,False,True,ten in,ten,197,C13,C14,C13 -> D14 -> C14,in,202,D13,E14,D13 -> E14
17,2,6,False,True,ten ten,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12
8,2,5,False,True,ten it,ten,198,C13,E14,C13 -> D14 -> E14,it,199,D13,C12,D13 -> C12
8,2,5,False,True,ten in,ten,198,C13,E14,C13 -> D14 -> E14,in,201,D13,C14,D13 -> C14
8,2,5,False,True,it ten,it,199,D13,C12,D13 -> C12,ten,195,C13,A12,C13 -> B13 -> A12
8,2,5,False,True,it ten,it,199,D13,C12,D13 -> C12,ten,196,C13,C14,C13 -> B13 -> C14
8,2,5,False,True,it ten,it,199,D13,C12,D13 -> C12,ten,197,C13,C14,C13 -> D14 -> C14
8,2,5,False,True,it ten,it,199,D13,C12,D13 -> C12,ten,198,C13,E14,C13 -> D14 -> E14
3,2,4,False,False,it at,it,199,D13,C12,D13 -> C12,at,153,B11,A10,B11 -> A10
3,2,4,False,False,it an,it,199,D13,C12,D13 -> C12,an,154,B11,A12,B11 -> A12
3,2,4,True,False,it is,it,199,D13,C12,D13 -> C12,is,156,C11,B12,C11 -> B12
3,2,4,False,False,it on,it,199,D13,C12,D13 -> C12,on,175,D12,E11,D12 -> E11
3,2,4,False,False,it or,it,199,D13,C12,D13 -> C12,or,176,D12,E13,D12 -> E13
3,2,4,False,False,it to,it,199,D13,C12,D13 -> C12,to,194,C13,D12,C13 -> D12
3,2,3,False,False,it a,it,199,D13,C12,D13 -> C12,a,152,B11,B11,B11
8,2,5,False,True,it ten,it,200,D13,C13,D13 -> C13,ten,173,C12,A12,C12 -> B13 -> A12
8,2,5,False,True,it ten,it,200,D13,C13,D13 -> C13,ten,174,C12,C14,C12 -> B13 -> C14
3,2,4,False,False,it to,it,200,D13,C13,D13 -> C13,to,172,C12,D12,C12 -> D12
3,2,4,False,False,it on,it,200,D13,C13,D13 -> C13,on,175,D12,E11,D12 -> E11
3,2,4,False,False,it or,it,200,D13,C13,D13 -> C13,or,176,D12,E13,D12 -> E13
10,2,5,False,True,in ten,in,201,D13,C14,D13 -> C14,ten,195,C13,A12,C13 -> B13 -> A12
10,2,5,False,True,in ten,in,201,D13,C14,D13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14
3,2,4,False,False,in to,in,201,D13,C14,D13 -> C14,to,194,C13,D12,C13 -> D12
10,2,5,False,True,in ten,in,202,D13,E14,D13 -> E14,ten,209,F14,H12,F14 -> G13 -> H12
11,2,4,False,True,a six,a,203,L13,L13,L13,six,211,L14,N14,L14 -> M14 -> N14
3,2,3,False,False,a or,a,203,L13,L13,L13,or,188,K12,K13,K12 -> K13
3,2,3,False,False,a by,a,203,L13,L13,L13,by,189,L12,M13,L12 -> M13
3,2,3,True,False,a is,a,203,L13,L13,L13,is,212,M14,L14,M14 -> L14
8,2,5,False,True,ten at,ten,204,A14,A12,A14 -> B13 -> A12,at,153,B11,A10,B11 -> A10
8,2,5,False,True,ten at,ten,204,A14,A12,A14 -> B13 -> A12,at,155,B11,C12,B11 -> C12
8,2,5,True,True,ten is,ten,204,A14,A12,A14 -> B13 -> A12,is,192,A13,B12,A13 -> B12
8,2,4,False,True,ten a,ten,204,A14,A12,A14 -> B13 -> A12,a,152,B11,B11,B11
17,2,6,False,True,ten ten,ten,205,A14,C14,A14 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14
8,2,5,False,True,ten to,ten,205,A14,C14,A14 -> B13 -> C14,to,194,C13,D12,C13 -> D12
8,2,5,False,True,ten it,ten,205,A14,C14,A14 -> B13 -> C14,it,199,D13,C12,D13 -> C12
8,2,5,False,True,ten it,ten,205,A14,C14,A14 -> B13 -> C14,it,200,D13,C13,D13 -> C13
8,2,5,False,True,ten in,ten,205,A14,C14,A14 -> B13 -> C14,in,202,D13,E14,D13 -> E14
17,2,7,False,True,nine ten,nine,206,C14,D14,C14 -> D13 -> E14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12
8,2,6,False,True,nine to,nine,206,C14,D14,C14 -> D13 -> E14 -> D14,to,194,C13,D12,C13 -> D12
8,2,6,False,True,nine to,nine,207,E14,B13,E14 -> D13 -> C14 -> B13,to,172,C12,D12,C12 -> D12
8,2,6,False,True,nine in,nine,207,E14,B13,E14 -> D13 -> C14 -> B13,in,191,A13,A12,A13 -> A12
