score,word_count,cell_count,has_verbish,has_nounish,phrase,word1,instance_id1,start1,end1,path1,word2,instance_id2,start2,end2,path2,word3,instance_id3,start3,end3,path3,word4,instance_id4,start4,end4,path4,word5,instance_id5,start5,end5,path5,word6,instance_id6,start6,end6,path6
42,6,20,True,True,get ninety nine ten at it,get,134,L9,J10,L9 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,153,B11,A10,B11 -> A10,it,128,B9,C9,B9 -> C9
42,6,20,True,True,get ninety nine ten at it,get,145,L10,J10,L10 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,153,B11,A10,B11 -> A10,it,128,B9,C9,B9 -> C9
42,6,20,True,True,get ninety nine ten at on,get,134,L9,J10,L9 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12,on,175,D12,E11,D12 -> E11
42,6,20,True,True,get ninety nine ten at on,get,145,L10,J10,L10 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12,on,175,D12,E11,D12 -> E11
42,6,20,True,True,get ninety nine ten at or,get,134,L9,J10,L9 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12,or,176,D12,E13,D12 -> E13
42,6,20,True,True,get ninety nine ten at or,get,145,L10,J10,L10 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12,or,176,D12,E13,D12 -> E13
42,6,19,True,True,get ninety nine ten is a,get,134,L9,J10,L9 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,a,152,B11,B11,B11
42,6,19,True,True,get ninety nine ten is a,get,145,L10,J10,L10 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,a,152,B11,B11,B11
42,6,20,True,True,get ninety nine ten is at,get,134,L9,J10,L9 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,at,153,B11,A10,B11 -> A10
42,6,20,True,True,get ninety nine ten is at,get,134,L9,J10,L9 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12
42,6,20,True,True,get ninety nine ten is at,get,145,L10,J10,L10 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,at,153,B11,A10,B11 -> A10
42,6,20,True,True,get ninety nine ten is at,get,145,L10,J10,L10 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12
42,6,20,True,True,get ninety nine ten is it,get,134,L9,J10,L9 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12
42,6,20,True,True,get ninety nine ten is it,get,145,L10,J10,L10 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12
42,6,20,True,True,get ninety nine ten is to,get,134,L9,J10,L9 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12
42,6,20,True,True,get ninety nine ten is to,get,145,L10,J10,L10 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12
42,6,19,True,True,go it it ninety nine ten,go,131,I9,I10,I9 -> I10,it,130,H9,H10,H9 -> H10,it,160,G11,H11,G11 -> H11,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12
42,6,18,True,True,go it ninety nine ten a,go,131,I9,I10,I9 -> I10,it,130,H9,H10,H9 -> H10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,a,152,B11,B11,B11
42,6,18,True,True,go it ninety nine ten a,go,131,I9,I10,I9 -> I10,it,132,J9,J10,J9 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,a,152,B11,B11,B11
42,6,18,True,True,go it ninety nine ten a,go,131,I9,I10,I9 -> I10,it,167,J11,J10,J11 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,a,152,B11,B11,B11
42,6,19,True,True,go it ninety nine ten at,go,131,I9,I10,I9 -> I10,it,130,H9,H10,H9 -> H10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,153,B11,A10,B11 -> A10
42,6,19,True,True,go it ninety nine ten at,go,131,I9,I10,I9 -> I10,it,130,H9,H10,H9 -> H10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12
42,6,19,True,True,go it ninety nine ten at,go,131,I9,I10,I9 -> I10,it,132,J9,J10,J9 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,153,B11,A10,B11 -> A10
42,6,19,True,True,go it ninety nine ten at,go,131,I9,I10,I9 -> I10,it,132,J9,J10,J9 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12
42,6,19,True,True,go it ninety nine ten at,go,131,I9,I10,I9 -> I10,it,167,J11,J10,J11 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,153,B11,A10,B11 -> A10
42,6,19,True,True,go it ninety nine ten at,go,131,I9,I10,I9 -> I10,it,167,J11,J10,J11 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12
42,6,19,True,True,go it ninety nine ten is,go,131,I9,I10,I9 -> I10,it,130,H9,H10,H9 -> H10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12
42,6,19,True,True,go it ninety nine ten is,go,131,I9,I10,I9 -> I10,it,132,J9,J10,J9 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12
42,6,19,True,True,go it ninety nine ten is,go,131,I9,I10,I9 -> I10,it,167,J11,J10,J11 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12
42,6,19,True,True,go it ninety nine ten it,go,131,I9,I10,I9 -> I10,it,130,H9,H10,H9 -> H10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,it,193,A13,A14,A13 -> A14
42,6,19,True,True,go it ninety nine ten it,go,131,I9,I10,I9 -> I10,it,132,J9,J10,J9 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,it,193,A13,A14,A13 -> A14
42,6,19,True,True,go it ninety nine ten it,go,131,I9,I10,I9 -> I10,it,167,J11,J10,J11 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,it,193,A13,A14,A13 -> A14
42,6,17,True,True,go ninety nine ten a a,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,a,152,B11,B11,B11,a,139,C10,C10,C10
42,6,18,True,True,go ninety nine ten a at,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,a,152,B11,B11,B11,at,140,C10,C9,C10 -> C9
42,6,18,True,True,go ninety nine ten a is,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,a,152,B11,B11,B11,is,156,C11,B12,C11 -> B12
42,6,18,True,True,go ninety nine ten a it,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,a,152,B11,B11,B11,it,157,C11,C12,C11 -> C12
42,6,18,True,True,go ninety nine ten a to,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,a,152,B11,B11,B11,to,172,C12,D12,C12 -> D12
42,6,19,True,True,go ninety nine ten at is,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12,is,156,C11,B12,C11 -> B12
42,6,19,True,True,go ninety nine ten at it,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,153,B11,A10,B11 -> A10,it,128,B9,C9,B9 -> C9
42,6,19,True,True,go ninety nine ten at on,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12,on,175,D12,E11,D12 -> E11
42,6,19,True,True,go ninety nine ten at or,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12,or,176,D12,E13,D12 -> E13
42,6,18,True,True,go ninety nine ten is a,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,a,152,B11,B11,B11
42,6,19,True,True,go ninety nine ten is at,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,at,153,B11,A10,B11 -> A10
42,6,19,True,True,go ninety nine ten is at,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12
42,6,19,True,True,go ninety nine ten is it,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12
42,6,19,True,True,go ninety nine ten is to,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12
42,6,25,True,True,integer is find the start nine,integer,82,D6,C2,D6 -> C5 -> B5 -> A4 -> B4 -> B3 -> C2,is,0,D1,E2,D1 -> E2,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4
42,6,25,True,True,integer is find the start nine,integer,82,D6,C2,D6 -> C5 -> B5 -> A4 -> B4 -> B3 -> C2,is,0,D1,E2,D1 -> E2,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,24,M2,M5,M2 -> M3 -> L4 -> M5
42,6,25,True,True,integer is find the start nine,integer,86,D6,C2,D6 -> C5 -> B5 -> C4 -> B4 -> B3 -> C2,is,0,D1,E2,D1 -> E2,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4
42,6,25,True,True,integer is find the start nine,integer,86,D6,C2,D6 -> C5 -> B5 -> C4 -> B4 -> B3 -> C2,is,0,D1,E2,D1 -> E2,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,24,M2,M5,M2 -> M3 -> L4 -> M5
42,6,25,True,True,integers find a the start nine,integers,85,D6,E2,D6 -> C5 -> B5 -> A4 -> B4 -> C4 -> D3 -> E2,find,1,E1,H1,E1 -> F1 -> G1 -> H1,a,13,H2,H2,H2,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4
42,6,25,True,True,integers find a the start nine,integers,85,D6,E2,D6 -> C5 -> B5 -> A4 -> B4 -> C4 -> D3 -> E2,find,1,E1,H1,E1 -> F1 -> G1 -> H1,a,13,H2,H2,H2,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,24,M2,M5,M2 -> M3 -> L4 -> M5
42,6,25,True,True,integers find a the start nine,integers,85,D6,E2,D6 -> C5 -> B5 -> A4 -> B4 -> C4 -> D3 -> E2,find,2,E1,G2,E1 -> F1 -> G1 -> G2,a,13,H2,H2,H2,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4
42,6,25,True,True,integers find a the start nine,integers,85,D6,E2,D6 -> C5 -> B5 -> A4 -> B4 -> C4 -> D3 -> E2,find,2,E1,G2,E1 -> F1 -> G1 -> G2,a,13,H2,H2,H2,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,24,M2,M5,M2 -> M3 -> L4 -> M5
42,6,25,True,True,integers find the start nine a,integers,85,D6,E2,D6 -> C5 -> B5 -> A4 -> B4 -> C4 -> D3 -> E2,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,a,58,J4,J4,J4
42,6,26,True,True,integers find the start nine in,integers,85,D6,E2,D6 -> C5 -> B5 -> A4 -> B4 -> C4 -> D3 -> E2,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,in,73,J5,J6,J5 -> J6
